Date,Name,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,SoTA,GA,Saves,Save%,CS,PSxG,PKatt,PKA,PKsv,PKm,Cmp,PassAttemptedLong,Cmp%,PassAtt,Thr,Launch%,AvgLen,GoalKickAtt,GKLaunch%,GKAvgLen,Opp,Stp,Stp%,#OPA,AvgDist
2020-12-23,Steve Mandanda,Matchweek 17,Away,L 1–2,Marseille,Angers,Y,GK,90.0,2.0,2.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,3.0,9.0,33.3,23.0,2.0,21.7,29.2,7.0,57.1,44.0,12.0,0.0,0.0,0.0,10.0
2021-01-06,Steve Mandanda,Matchweek 18,Home,W 3–1,Marseille,Montpellier,Y*,GK,90.0,6.0,1.0,5.0,83.3,0.0,1.3,0.0,0.0,0.0,0.0,7.0,11.0,63.6,23.0,8.0,39.1,32.7,7.0,28.6,28.0,7.0,2.0,28.6,1.0,19.1
2021-01-09,Steve Mandanda,Matchweek 19,Away,D 0–0,Marseille,Dijon,Y*,GK,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,14.3,34.0,3.0,32.4,34.1,8.0,37.5,37.0,5.0,0.0,0.0,1.0,15.7
2021-01-23,Steve Mandanda,Matchweek 21,Away,L 1–3,Marseille,Monaco,Y*,GK,90.0,6.0,3.0,3.0,50.0,0.0,2.4,0.0,0.0,0.0,0.0,5.0,28.0,17.9,37.0,5.0,56.8,42.3,8.0,87.5,60.1,8.0,0.0,0.0,1.0,14.7
2021-03-10,Steve Mandanda,Matchweek 22,Home,W 1–0,Marseille,Rennes,Y*,GK,90.0,2.0,0.0,2.0,100.0,1.0,0.1,0.0,0.0,0.0,0.0,8.0,16.0,50.0,27.0,9.0,44.4,33.3,9.0,44.4,34.2,6.0,0.0,0.0,1.0,16.9
2021-02-03,Steve Mandanda,Matchweek 23,Away,D 2–2,Marseille,Lens,Y*,GK,90.0,4.0,2.0,2.0,50.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,27.0,33.3,21.0,3.0,71.4,51.4,12.0,100.0,64.8,14.0,1.0,7.1,0.0,9.8
2021-02-07,Steve Mandanda,Matchweek 24,Home,L 0–2,Marseille,Paris S-G,Y*,GK,90.0,2.0,2.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,7.0,16.0,43.8,33.0,3.0,42.4,37.0,10.0,20.0,27.3,4.0,0.0,0.0,0.0,9.7
2021-02-14,Steve Mandanda,Matchweek 25,Away,D 0–0,Marseille,Bordeaux,Y*,GK,90.0,1.0,0.0,1.0,100.0,1.0,0.1,0.0,0.0,0.0,0.0,8.0,21.0,38.1,18.0,1.0,61.1,44.7,12.0,83.3,56.7,13.0,0.0,0.0,0.0,12.0
2021-02-20,Steve Mandanda,Matchweek 26,Away,D 1–1,Marseille,Nantes,Y*,GK,90.0,1.0,1.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,5.0,15.0,33.3,30.0,7.0,26.7,31.4,10.0,70.0,50.4,7.0,0.0,0.0,1.0,16.5
2021-02-28,Steve Mandanda,Matchweek 27,Home,D 1–1,Marseille,Lyon,Y*,GK,90.0,1.0,1.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,6.0,11.0,54.5,29.0,7.0,31.0,32.2,8.0,25.0,26.9,8.0,2.0,25.0,0.0,12.2
2021-03-03,Steve Mandanda,Matchweek 28,Away,L 0–2,Marseille,Lille,Y*,GK,90.0,8.0,2.0,6.0,75.0,0.0,1.6,0.0,0.0,0.0,0.0,7.0,21.0,33.3,34.0,6.0,32.4,33.6,11.0,90.9,62.7,10.0,1.0,10.0,2.0,14.9
2021-03-13,Steve Mandanda,Matchweek 29,Home,W 3–1,Marseille,Brest,Y*,GK,90.0,1.0,1.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,3.0,13.0,23.1,24.0,4.0,50.0,42.3,4.0,25.0,31.5,6.0,0.0,0.0,1.0,11.7
2021-03-20,Steve Mandanda,Matchweek 30,Away,L 0–3,Marseille,Nice,Y*,GK,90.0,7.0,3.0,4.0,57.1,0.0,2.0,0.0,0.0,0.0,0.0,7.0,15.0,46.7,25.0,4.0,56.0,38.2,9.0,11.1,27.7,9.0,0.0,0.0,0.0,10.0
2021-04-04,Steve Mandanda,Matchweek 31,Home,W 2–0,Marseille,Dijon,Y*,GK,90.0,1.0,0.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,100.0,23.0,4.0,13.0,21.8,5.0,0.0,17.0,10.0,0.0,0.0,0.0,13.3
2021-04-10,Steve Mandanda,Matchweek 32,Away,D 3–3,Marseille,Montpellier,Y*,GK,90.0,8.0,3.0,5.0,62.5,0.0,3.0,0.0,0.0,0.0,0.0,6.0,12.0,50.0,21.0,3.0,47.6,41.5,7.0,28.6,28.0,18.0,0.0,0.0,0.0,10.3
2021-04-17,Steve Mandanda,Matchweek 33,Home,W 3–2,Marseille,Lorient,Y*,GK,90.0,6.0,2.0,4.0,66.7,0.0,1.7,0.0,0.0,0.0,0.0,2.0,3.0,66.7,16.0,5.0,18.8,26.1,4.0,0.0,25.8,2.0,0.0,0.0,0.0,16.3
2021-04-23,Steve Mandanda,Matchweek 34,Away,W 3–1,Marseille,Reims,Y*,GK,90.0,1.0,1.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,6.0,13.0,46.2,42.0,4.0,28.6,28.1,10.0,10.0,18.0,9.0,1.0,11.1,0.0,11.7
2021-04-30,Steve Mandanda,Matchweek 35,Home,D 1–1,Marseille,Strasbourg,Y*,GK,90.0,5.0,1.0,4.0,80.0,0.0,1.4,0.0,0.0,0.0,0.0,1.0,2.0,50.0,18.0,5.0,5.6,20.1,2.0,50.0,38.5,7.0,1.0,14.3,2.0,23.3
2021-05-09,Steve Mandanda,Matchweek 36,Away,L 0–1,Marseille,Saint-Étienne,Y*,GK,90.0,5.0,1.0,4.0,80.0,0.0,1.9,0.0,0.0,0.0,0.0,4.0,7.0,57.1,15.0,3.0,20.0,27.3,8.0,50.0,40.0,4.0,0.0,0.0,3.0,20.3
2021-05-16,Steve Mandanda,Matchweek 37,Home,W 3–2,Marseille,Angers,Y*,GK,90.0,5.0,2.0,3.0,60.0,0.0,1.9,0.0,0.0,0.0,0.0,2.0,6.0,33.3,35.0,5.0,17.1,28.3,5.0,0.0,15.0,7.0,2.0,28.6,0.0,12.5
2021-05-23,Steve Mandanda,Matchweek 38,Away,D 1–1,Marseille,Metz,Y*,GK,90.0,2.0,1.0,2.0,100.0,0.0,1.7,1.0,1.0,0.0,0.0,4.0,10.0,40.0,54.0,9.0,16.7,25.7,10.0,10.0,21.9,11.0,0.0,0.0,0.0,15.0
2020-09-13,Radosław Majecki,Matchweek 3,Home,W 2–1,Monaco,Nantes,Y,GK,90,2,1,1,50.0,0,0.3,0,0,0,0,4,15,26.7,25,2,36.0,32.5,12,50.0,39.9,7,0,0.0,1,16.0
2020-08-21,Benoît Costil,Matchweek 1,Home,D 0–0,Bordeaux,Nantes,Y,GK,90,1,0,1,100.0,1,0.0,0,0,0,0,13,31,41.9,40,1,67.5,49.4,4,100.0,73.0,8,0,0.0,2,16.6
2020-08-30,Benoît Costil,Matchweek 2,Away,W 2–0,Bordeaux,Angers,Y,GK,90,2,0,2,100.0,1,0.1,0,0,0,0,6,24,25.0,25,3,68.0,47.2,8,87.5,61.8,15,0,0.0,1,10.9
2020-09-11,Benoît Costil,Matchweek 3,Home,D 0–0,Bordeaux,Lyon,Y,GK,90,2,0,2,100.0,1,0.1,0,0,0,0,5,17,29.4,19,5,36.8,43.5,15,66.7,52.6,9,0,0.0,1,12.8
2020-09-19,Benoît Costil,Matchweek 4,Away,L 1–2,Bordeaux,Lens,Y,GK,90,5,2,3,80.0,0,2.3,1,1,0,0,9,20,45.0,24,4,62.5,45.1,8,62.5,40.8,9,0,0.0,1,16.3
2020-09-27,Benoît Costil,Matchweek 5,Home,D 0–0,Bordeaux,Nice,Y,GK,90,2,0,2,100.0,1,0.1,0,0,0,0,9,20,45.0,30,4,60.0,44.4,11,18.2,29.3,12,0,0.0,0,12.2
2020-10-04,Benoît Costil,Matchweek 6,Home,W 3–0,Bordeaux,Dijon,Y,GK,90,1,0,1,100.0,1,0.2,0,0,0,0,7,11,63.6,25,2,36.0,34.4,4,50.0,38.0,2,0,0.0,1,14.5
2020-10-17,Benoît Costil,Matchweek 7,Away,L 1–3,Bordeaux,Marseille,Y*,GK,90,3,3,1,0.0,0,1.3,1,0,1,0,8,16,50.0,21,5,61.9,47.1,5,60.0,46.6,4,0,0.0,0,14.8
2020-10-25,Benoît Costil,Matchweek 8,Home,W 2–0,Bordeaux,Nîmes,Y*,GK,90,4,0,4,100.0,1,0.9,0,0,0,0,7,17,41.2,39,5,35.9,33.1,4,75.0,50.8,7,0,0.0,0,18.0
2020-11-01,Benoît Costil,Matchweek 9,Away,L 0–4,Bordeaux,Monaco,Y,GK,90,5,4,2,40.0,0,3.8,1,1,0,0,7,15,46.7,24,5,37.5,34.5,10,60.0,38.7,4,0,0.0,0,16.7
2020-11-07,Benoît Costil,Matchweek 10,Home,L 0–2,Bordeaux,Montpellier,Y,GK,90,3,2,1,33.3,0,1.2,0,0,0,0,1,5,20.0,13,3,15.4,23.5,4,75.0,53.0,9,1,11.1,0,0.0
2020-11-20,Benoît Costil,Matchweek 11,Away,W 1–0,Bordeaux,Rennes,Y,GK,90,2,0,2,100.0,1,0.4,0,0,0,0,10,27,37.0,26,0,65.4,48.3,10,100.0,66.3,13,0,0.0,0,11.3
2020-11-28,Benoît Costil,Matchweek 12,Away,D 2–2,Bordeaux,Paris S-G,Y,GK,90,8,2,6,87.5,0,1.8,1,1,0,0,14,26,53.8,21,1,71.4,47.5,11,100.0,64.0,10,0,0.0,1,16.8
2020-12-06,Benoît Costil,Matchweek 13,Home,W 1–0,Bordeaux,Brest,Y*,GK,90,3,1,3,66.7,1,0.1,0,0,0,0,8,13,61.5,25,5,44.0,41.7,4,50.0,40.3,7,0,0.0,1,13.3
2020-12-13,Benoît Costil,Matchweek 14,Away,L 1–2,Bordeaux,Lille,Y*,GK,90,5,2,3,60.0,0,1.7,0,0,0,0,12,24,50.0,25,7,60.0,41.2,9,100.0,62.3,5,0,0.0,0,14.9
2020-12-16,Benoît Costil,Matchweek 15,Home,L 1–2,Bordeaux,Saint-Étienne,Y*,GK,90,8,2,6,75.0,0,2.8,0,0,0,0,11,19,57.9,32,6,37.5,36.3,10,70.0,50.5,3,0,0.0,0,11.0
2020-12-20,Benoît Costil,Matchweek 16,Away,W 2–0,Bordeaux,Strasbourg,Y*,GK,90,3,0,3,100.0,1,0.1,0,0,0,0,13,22,59.1,30,4,60.0,43.7,5,80.0,52.4,10,1,10.0,0,13.4
2020-12-23,Benoît Costil,Matchweek 17,Home,L 1–3,Bordeaux,Reims,Y*,GK,90,5,3,2,40.0,0,1.9,0,0,0,0,6,8,75.0,19,2,36.8,31.4,3,33.3,39.0,4,0,0.0,2,27.5
2021-01-06,Benoît Costil,Matchweek 18,Away,D 0–0,Bordeaux,Metz,Y*,GK,90,3,0,3,100.0,1,0.8,0,0,0,0,5,11,45.5,34,9,29.4,28.5,4,25.0,28.8,14,4,28.6,1,15.0
2021-01-09,Benoît Costil,Matchweek 19,Home,W 2–1,Bordeaux,Lorient,Y,GK,90,4,1,3,75.0,0,0.4,0,0,0,0,15,27,55.6,38,7,60.5,40.3,6,66.7,57.7,12,2,16.7,0,11.5
2021-01-17,Benoît Costil,Matchweek 20,Away,W 3–0,Bordeaux,Nice,Y,GK,90,1,0,1,100.0,1,0.0,0,0,0,0,12,22,54.5,32,3,46.9,40.6,10,70.0,48.3,9,1,11.1,0,11.3
2021-01-24,Benoît Costil,Matchweek 21,Home,W 2–1,Bordeaux,Angers,Y,GK,90,7,1,6,85.7,0,1.2,0,0,0,0,10,25,40.0,32,4,56.3,43.6,7,100.0,54.3,12,1,8.3,0,10.0
2021-01-29,Benoît Costil,Matchweek 22,Away,L 1–2,Bordeaux,Lyon,Y,GK,90,4,2,2,50.0,0,0.9,0,0,0,0,5,18,27.8,32,3,46.9,38.3,4,75.0,49.8,8,1,12.5,1,18.2
2021-02-03,Benoît Costil,Matchweek 23,Home,L 0–3,Bordeaux,Lille,Y,GK,90,6,3,3,50.0,0,3.0,0,0,0,0,4,11,36.4,35,4,25.7,31.4,3,66.7,46.7,9,0,0.0,0,13.2
2021-02-07,Benoît Costil,Matchweek 24,Away,L 1–2,Bordeaux,Brest,Y,GK,90,6,2,4,66.7,0,1.2,0,0,0,0,13,28,46.4,28,8,42.9,36.5,20,80.0,54.5,15,0,0.0,0,11.1
2021-02-14,Benoît Costil,Matchweek 25,Home,D 0–0,Bordeaux,Marseille,Y,GK,90,0,0,0,0.0,1,0.0,0,0,0,0,6,10,60.0,22,1,40.9,38.1,4,25.0,35.3,5,0,0.0,0,12.0
2021-02-21,Benoît Costil,Matchweek 26,Away,L 0–2,Bordeaux,Nîmes,Y,GK,90,3,2,1,33.3,0,1.0,0,0,0,0,6,7,85.7,21,5,28.6,29.4,4,25.0,29.5,2,0,0.0,0,13.2
2021-02-27,Benoît Costil,Matchweek 27,Home,L 1–2,Bordeaux,Metz,Y,GK,90,5,2,3,60.0,0,2.4,0,0,0,0,8,21,38.1,31,1,45.2,37.9,8,87.5,58.0,18,2,11.1,0,12.0
2021-03-03,Benoît Costil,Matchweek 28,Home,L 0–1,Bordeaux,Paris S-G,Y,GK,90,3,1,2,66.7,0,1.4,0,0,0,0,8,17,47.1,37,4,40.5,36.8,6,33.3,34.2,4,1,25.0,2,19.5
2021-03-14,Benoît Costil,Matchweek 29,Away,W 3–1,Bordeaux,Dijon,Y*,GK,90,3,1,2,66.7,0,0.9,0,0,0,0,7,21,33.3,37,4,45.9,41.4,12,33.3,39.4,5,0,0.0,0,10.0
2021-03-21,Benoît Costil,Matchweek 30,Away,L 1–3,Bordeaux,Montpellier,Y,GK,90,9,3,6,66.7,0,2.9,0,0,0,0,7,11,63.6,25,6,28.0,33.2,9,44.4,33.0,12,2,16.7,0,9.7
2021-04-04,Benoît Costil,Matchweek 31,Home,L 2–3,Bordeaux,Strasbourg,Y,GK,90,4,3,2,50.0,0,1.8,1,1,0,0,2,3,66.7,17,5,11.8,26.4,7,14.3,26.1,9,0,0.0,0,9.8
2021-04-11,Benoît Costil,Matchweek 32,Away,L 1–4,Bordeaux,Saint-Étienne,Y,GK,90,4,4,2,50.0,0,1.8,2,2,0,0,4,14,28.6,22,4,31.8,29.1,10,70.0,54.0,3,0,0.0,1,17.6
2021-04-18,Benoît Costil,Matchweek 33,Home,L 0–3,Bordeaux,Monaco,Y,GK,90,6,3,3,50.0,0,2.4,0,0,0,0,11,31,35.5,44,8,59.1,42.8,7,71.4,58.9,8,0,0.0,2,15.2
2021-04-25,Benoît Costil,Matchweek 34,Away,L 1–4,Bordeaux,Lorient,Y*,GK,90,7,4,3,42.9,0,2.6,0,0,0,0,7,10,70.0,24,2,29.2,33.7,9,33.3,35.2,8,1,12.5,2,20.0
2021-05-02,Benoît Costil,Matchweek 35,Home,W 1–0,Bordeaux,Rennes,Y*,GK,90,2,0,2,100.0,1,0.6,0,0,0,0,9,22,40.9,25,1,52.0,39.2,9,100.0,71.4,11,1,9.1,0,6.3
2021-05-08,Benoît Costil,Matchweek 36,Away,L 0–3,Bordeaux,Nantes,Y*,GK,90,2,3,0,0.0,0,1.5,1,1,0,0,9,16,56.3,21,2,42.9,37.0,7,100.0,61.9,6,0,0.0,2,13.4
2021-05-16,Benoît Costil,Matchweek 37,Home,W 3–0,Bordeaux,Lens,Y*,GK,90,4,0,4,100.0,1,0.5,0,0,0,0,13,25,52.0,19,0,78.9,50.7,10,100.0,65.0,15,0,0.0,0,12.2
2021-05-23,Benoît Costil,Matchweek 38,Away,W 2–1,Bordeaux,Reims,Y,GK,90,3,1,2,66.7,0,0.7,0,0,0,0,11,25,44.0,21,1,71.4,53.7,10,100.0,70.3,8,0,0.0,0,12.2
2020-09-17,Jessy Moulin,Matchweek 1,Away,W 2–0,Saint-Étienne,Marseille,Y,GK,90,2,0,2,100.0,1,0.5,0,0,0,0,8,20,40.0,32,5,40.6,37.5,11,63.6,47.5,8,2,25.0,0,9.9
2020-08-30,Jessy Moulin,Matchweek 2,Home,W 2–0,Saint-Étienne,Lorient,Y,GK,90,1,0,1,100.0,1,0.1,0,0,0,0,10,16,62.5,34,6,41.2,36.5,5,40.0,35.0,10,2,20.0,1,18.4
2020-09-12,Jessy Moulin,Matchweek 3,Home,W 2–0,Saint-Étienne,Strasbourg,Y,GK,90,7,0,6,100.0,1,2.2,0,0,0,0,4,10,40.0,18,5,38.9,34.8,5,60.0,46.0,2,0,0.0,1,18.0
2020-09-20,Jessy Moulin,Matchweek 4,Away,D 2–2,Saint-Étienne,Nantes,Y*,GK,90,3,2,1,33.3,0,1.0,0,0,0,0,4,22,18.2,34,8,26.5,35.6,14,92.9,62.9,22,0,0.0,1,14.0
2020-09-26,Jessy Moulin,Matchweek 5,Home,L 0–3,Saint-Étienne,Rennes,Y*,GK,90,6,3,3,50.0,0,1.6,0,0,0,0,4,6,66.7,39,10,10.3,25.9,3,66.7,53.7,7,0,0.0,0,12.3
2020-10-03,Jessy Moulin,Matchweek 6,Away,L 0–2,Saint-Étienne,Lens,Y*,GK,90,4,2,3,75.0,0,1.7,1,1,0,0,8,29,27.6,33,2,54.5,46.9,11,100.0,61.9,14,0,0.0,0,10.0
2020-10-18,Jessy Moulin,Matchweek 7,Home,L 1–3,Saint-Étienne,Nice,Y,GK,90,5,3,2,40.0,0,2.7,0,0,0,0,4,5,80.0,15,4,20.0,28.8,6,33.3,30.2,4,0,0.0,0,13.7
2020-10-25,Jessy Moulin,Matchweek 8,Away,L 0–2,Saint-Étienne,Metz,Y,GK,90,3,2,2,33.3,0,0.4,0,0,0,0,6,6,100.0,26,8,19.2,28.8,6,16.7,23.8,8,0,0.0,1,14.6
2020-11-01,Jessy Moulin,Matchweek 9,Home,L 0–1,Saint-Étienne,Montpellier,Y,GK,90,2,1,1,50.0,0,0.6,0,0,0,0,2,5,40.0,23,9,21.7,29.3,6,0.0,28.3,7,0,0.0,0,13.1
2020-11-08,Jessy Moulin,Matchweek 10,Away,L 1–2,Saint-Étienne,Lyon,Y*,GK,90,6,2,4,66.7,0,2.3,0,0,0,0,4,16,25.0,23,5,39.1,42.6,10,70.0,52.4,5,0,0.0,0,13.3
2020-11-21,Jessy Moulin,Matchweek 11,Away,L 1–4,Saint-Étienne,Brest,Y*,GK,90,5,4,1,20.0,0,2.4,0,0,0,0,7,9,77.8,26,5,23.1,29.7,7,42.9,40.4,4,0,0.0,0,13.0
2020-11-29,Jessy Moulin,Matchweek 12,Home,D 1–1,Saint-Étienne,Lille,Y,GK,90,2,1,1,50.0,0,0.9,0,0,0,0,9,25,36.0,26,2,73.1,53.1,6,100.0,67.0,9,0,0.0,0,12.9
2020-12-06,Jessy Moulin,Matchweek 13,Away,D 0–0,Saint-Étienne,Dijon,Y*,GK,90,1,0,1,100.0,1,0.1,0,0,0,0,3,7,42.9,24,3,20.8,30.2,5,40.0,36.2,2,1,50.0,0,17.5
2020-12-11,Jessy Moulin,Matchweek 14,Home,D 0–0,Saint-Étienne,Angers,Y,GK,90,3,0,2,100.0,1,0.6,0,0,0,0,4,10,40.0,25,7,36.0,35.1,4,25.0,28.3,8,0,0.0,0,10.8
2020-12-16,Jessy Moulin,Matchweek 15,Away,W 2–1,Saint-Étienne,Bordeaux,Y,GK,90,3,1,2,66.7,0,0.3,0,0,0,0,4,12,33.3,23,4,39.1,37.6,4,75.0,53.5,9,0,0.0,0,14.4
2020-12-20,Jessy Moulin,Matchweek 16,Home,D 2–2,Saint-Étienne,Nîmes,Y,GK,90,4,2,3,75.0,0,2.1,1,1,0,0,2,5,40.0,17,4,23.5,28.4,4,25.0,36.5,4,1,25.0,0,14.3
2020-12-23,Jessy Moulin,Matchweek 17,Away,D 2–2,Saint-Étienne,Monaco,Y,GK,90,2,2,0,0.0,0,1.4,0,0,0,0,2,5,40.0,12,3,33.3,32.8,1,100.0,64.0,4,1,25.0,0,14.2
2021-01-06,Jessy Moulin,Matchweek 18,Home,D 1–1,Saint-Étienne,Paris S-G,Y,GK,90,4,1,3,75.0,0,0.9,0,0,0,0,11,20,55.0,20,4,55.0,41.9,10,90.0,60.8,13,1,7.7,1,18.7
2021-01-09,Jessy Moulin,Matchweek 19,Away,L 1–3,Saint-Étienne,Reims,Y,GK,90,2,3,0,0.0,0,2.3,1,1,0,0,0,5,0.0,20,4,20.0,30.6,4,25.0,35.0,4,0,0.0,0,12.6
2021-01-17,Jessy Moulin,Matchweek 20,Away,L 0–1,Saint-Étienne,Strasbourg,Y*,GK,90,3,1,2,66.7,0,2.2,0,0,0,0,4,5,80.0,11,3,18.2,31.7,11,27.3,30.8,8,1,12.5,0,11.0
2021-01-24,Jessy Moulin,Matchweek 21,Home,L 0–5,Saint-Étienne,Lyon,Y*,GK,90,11,5,7,54.5,0,4.5,0,0,0,0,3,16,18.8,30,7,43.3,40.1,7,42.9,44.1,10,1,10.0,0,8.3
2021-01-31,Jessy Moulin,Matchweek 22,Away,W 1–0,Saint-Étienne,Nice,Y,GK,90,2,0,2,100.0,1,0.1,0,0,0,0,5,8,62.5,16,1,37.5,37.3,5,40.0,40.0,8,0,0.0,0,8.3
2021-02-03,Jessy Moulin,Matchweek 23,Home,D 1–1,Saint-Étienne,Nantes,Y,GK,90,6,1,4,83.3,0,1.9,0,0,0,0,2,9,22.2,29,10,20.7,30.7,6,50.0,45.7,7,0,0.0,1,17.1
2021-02-07,Jessy Moulin,Matchweek 24,Home,W 1–0,Saint-Étienne,Metz,Y*,GK,90,0,0,0,0.0,1,0.0,0,0,0,0,9,24,37.5,23,5,47.8,42.4,13,100.0,64.8,3,0,0.0,0,14.9
2021-02-14,Jessy Moulin,Matchweek 25,Away,W 2–0,Saint-Étienne,Rennes,Y,GK,90,2,0,2,100.0,1,0.5,0,0,0,0,7,24,29.2,16,1,93.8,64.8,9,100.0,66.6,16,2,12.5,0,9.4
2021-02-20,Jessy Moulin,Matchweek 26,Home,D 1–1,Saint-Étienne,Reims,Y,GK,90,2,1,1,50.0,0,0.5,0,0,0,0,3,13,23.1,19,5,42.1,40.3,8,62.5,49.5,5,0,0.0,2,16.2
